Suburb,Address,Price,Bedrooms,Bathrooms,Parkings
sydney,807/28 Harbour St SYDNEY NSW 2000,1100,2,2,1
sydney,805/45 Shelley Street SYDNEY NSW 2000,1050,2,2,1
sydney,2 Cunningham St SYDNEY NSW 2000,960,2,2,1
sydney,2002/11-15 Alberta Street SYDNEY NSW 2000,950,2,2,
sydney,804/127 Kent Street SYDNEY NSW 2000,900,2,2,
sydney,206/1 Distillery Drive SYDNEY NSW 2000,900,2,2,1
sydney,168 Kent Street SYDNEY NSW 2000,,1,1,1
sydney,00 Hosking Place SYDNEY NSW 2000,900,1,1,
sydney,38 Hickson Road SYDNEY NSW 2000,890,1,1,1
sydney,00 Sussex Street SYDNEY NSW 2000,850,1,1,
sydney,28 Harbour Street SYDNEY NSW 2000,,2,2,1
sydney,433 Kent St SYDNEY NSW 2000,850,1,1,
sydney,1501/187 Liverpool Street SYDNEY NSW 2000,850,2,2,1
sydney,805/129 Harrington Street SYDNEY NSW 2000,850,1,1,1
sydney,SYDNEY NSW 2000,,1,1,
sydney,25 Market Street SYDNEY NSW 2000,830,2,2,
sydney,SYDNEY NSW 2000,,1,1,1
sydney,608/168 Kent Street SYDNEY NSW 2000,800,1,1,1
sydney,367/27 Park Street SYDNEY NSW 2000,800,2,1,1
sydney,129 Harrington  Street SYDNEY NSW 2000,785,1,1,
sydney,2313/101 Bathurst Street SYDNEY NSW 2000,780,1,1,1
sydney,SYDNEY NSW 2000,,1,1,
sydney,1506/718 George Street SYDNEY NSW 2000,740,1,1,
sydney,SYDNEY NSW 2000,,1,1,
sydney,3113B/91 Liverpool Street SYDNEY NSW 2000,730,1,1,1
sydney,2515/101 Bathurst  Street SYDNEY NSW 2000,,1,1,
sydney,3206/91-95 Liverpool SYDNEY NSW 2000,720,1,1,1
sydney,322/298 Sussex Street SYDNEY NSW 2000,700,1,1,
sydney,352 Sussex Street SYDNEY NSW 2000,690,1,1,
sydney,810/127 Kent Street SYDNEY NSW 2000,690,1,1,
sydney,2--6/591  George Street SYDNEY NSW 2000,680,1,1,
sydney,2102/91-95 Liverpool St SYDNEY NSW 2000,670,1,1,
sydney,1502/11 Alberta Street SYDNEY NSW 2000,,1,1,
sydney,Level 16/352 Sussex Street SYDNEY NSW 2000,640,1,1,
sydney,343/303 Castlereagh SYDNEY NSW 2000,640,1,1,1
sydney,"4101/343-357 ""Century Tower"" Pitt Street SYDNEY NSW 2000",620,1,1,
sydney,298-304 Sussex Street SYDNEY NSW 2000,620,1,1,1
sydney,L24/569 George St SYDNEY NSW 2000,620,1,1,
sydney,176/298 Sussex Street SYDNEY NSW 2000,605,1,1,
sydney,4116/101 Bathurst st SYDNEY NSW 2000,575,1,1,
sydney,3006/393 Pitt Street SYDNEY NSW 2000,570,,1,
sydney,38 Bridge Street SYDNEY NSW 2000,565,1,1,
sydney,569-589 George Street SYDNEY NSW 2000,560,1,1,
sydney,286/27 Park Street SYDNEY NSW 2000,530,1,1,
sydney,807/148 Elizabeth Street SYDNEY NSW 2000,520,,1,
sydney,Level 28/91  Liverpool Street SYDNEY NSW 2000,510,1,1,
sydney,213/27 Park Street SYDNEY NSW 2000,500,,1,
sydney,525B/317 Castlereagh Street SYDNEY NSW 2000,470,,1,
sydney,172/27 Park Street SYDNEY NSW 2000,445,1,1,
sydney,393 Pitt Street - CAR SPACE SYDNEY NSW 2000,330,1,1,1
sydney,303 castlereagh SYDNEY NSW 2000,240,,,1
sydney,2 Bond Street SYDNEY NSW 2000,165,,,1
sydney,93/93  Liverpool Street SYDNEY NSW 2000,130,,,2
sydney,336 Sussex St SYDNEY NSW 2000,85,,,1
sydney,91   Liverpool Street SYDNEY NSW 2000,80,,,
sydney,101 Bathurst St SYDNEY NSW 2000,75,,,1
sydney,348 Sussex Street SYDNEY NSW 2000,75,,,
sydney,710 George Street SYDNEY NSW 2000,70,,,
sydney,533 Kent Street SYDNEY NSW 2000,60,1,1,1
sydney,343-357 Pitt Street SYDNEY NSW 2000,60,,,1
sydney,2 Quay Street SYDNEY NSW 2000,60,,,1
sydney,303 Castlereagh st SYDNEY NSW 2000,60,,,1
sydney,303 Castlereagh Street SYDNEY NSW 2000,60,,,1
sydney,336 Sussex Street SYDNEY NSW 2000,60,,,1
sydney,289-295 SUSSEX STREET SYDNEY NSW 2000,55,,,2
sydney,1105/50 Murray St SYDNEY NSW 2000,1000,2,2,1
sydney,148/298 Sussex Street SYDNEY NSW 2000,675,1,1,1
sydney,101 Barthurst st SYDNEY NSW 2000,1350,2,2,1
sydney,Two bedroo/188 Day Street SYDNEY NSW 2000,,2,2,1
sydney,2507/343 Pitt St SYDNEY NSW 2000,900,2,2,1
sydney,743-755 George Street SYDNEY NSW 2000,820,2,2,1
sydney,607/188 Day Street SYDNEY NSW 2000,700,1,1,
sydney,SYDNEY NSW 2000,756,1,1,1
sydney,607./188 Day Street SYDNEY NSW 2000,700,1,1,
sydney,3014/91 Liverpool St SYDNEY NSW 2000,670,1,1,
sydney,L15/38-42 Bridge Street SYDNEY NSW 2000,650,1,1,
sydney,1203/197 Castlereagh St SYDNEY NSW 2000,610,1,1,1
sydney,2 Quay Street SYDNEY NSW 2000,570,1,1,
sydney,38 Bridge St SYDNEY NSW 2000,,1,1,
sydney,3613A/91 Liverpool Street SYDNEY NSW 2000,550,,1,
sydney,2606/197 Castlereagh Street SYDNEY NSW 2000,490,,1,
sydney,27/1 Dwyer Street SYDNEY NSW 2000,450,1,1,
sydney,car space /57 Liverpool Street SYDNEY NSW 2000,70,,,1
sydney,361 Kent street SYDNEY NSW 2000,60,,,1
eastwood,22A Milton Avenue EASTWOOD NSW 2122,420,2,1,
eastwood,11 Denistone Road EASTWOOD NSW 2122,690,3,1,1
eastwood,7/9-11 Threlfall Street EASTWOOD NSW 2122,600,3,2,2
eastwood,4/30-32 Ethel Street EASTWOOD NSW 2122,515,2,1,1
eastwood,208 North Road EASTWOOD NSW 2122,530,2,1,
eastwood,46 Birchgrove Crescent EASTWOOD NSW 2122,1400,6,3,2
eastwood,30 Northcott Avenue EASTWOOD NSW 2122,1000,5,3,2
eastwood,4/22 Sheehan Street EASTWOOD NSW 2122,,2,2,1
eastwood,25 Holway Street EASTWOOD NSW 2122,600,3,2,1
eastwood,7/36 Lovell Road EASTWOOD NSW 2122,560,3,1,1
eastwood,5/36 Ethel Street EASTWOOD NSW 2122,540,2,1,2
eastwood,5/16-18 First Avenue EASTWOOD NSW 2122,530,2,1,1
eastwood,4/55 Doomben Avenue EASTWOOD NSW 2122,520,2,1,1
eastwood,5/30 Ethel Street EASTWOOD NSW 2122,500,2,1,1
eastwood,7/608 Blaxland Road EASTWOOD NSW 2122,480,2,1,1
eastwood,5/20 Ethel Street EASTWOOD NSW 2122,445,2,1,1
eastwood,59 Avondale Way EASTWOOD NSW 2122,1100,4,3,2
eastwood,288A Rowe Street EASTWOOD NSW 2122,1100,4,3,1
eastwood,10 Hunts Avenue EASTWOOD NSW 2122,990,4,3,2
eastwood,62a Darvall Road EASTWOOD NSW 2122,970,4,2,2
eastwood,7 Avondale Way EASTWOOD NSW 2122,,4,2,2
eastwood,45 Irene Crescent EASTWOOD NSW 2122,910,4,3,2
eastwood,305/8 Avondale Way EASTWOOD NSW 2122,730,3,2,2
eastwood,19 Banksia  Street EASTWOOD NSW 2122,725,4,1,2
eastwood,23 Edgar Street EASTWOOD NSW 2122,725,4,2,1
eastwood,39 Holway Street EASTWOOD NSW 2122,695,3,2,2
eastwood,31 Irene Crescent EASTWOOD NSW 2122,,3,2,1
eastwood,677 Blaxland Road EASTWOOD NSW 2122,690,4,2,2
eastwood,3/112 Vimiera Road EASTWOOD NSW 2122,680,3,2,1
eastwood,1/11 Trelawney Street EASTWOOD NSW 2122,,2,2,1
eastwood,26 Darvall Road EASTWOOD NSW 2122,670,3,2,1
eastwood,9/43A Balaclava Road EASTWOOD NSW 2122,670,3,2,1
eastwood,3/1-3 Norma Avenue EASTWOOD NSW 2122,665,3,2,2
eastwood,25 Holway St EASTWOOD NSW 2122,650,3,2,1
eastwood,4 Johnston Road EASTWOOD NSW 2122,650,3,1,2
eastwood,11 Vimiera Rd EASTWOOD NSW 2122,650,3,1,2
eastwood,6/21-23 Milton Avenue EASTWOOD NSW 2122,630,3,2,2
eastwood,52-76 Rowe Street EASTWOOD NSW 2122,625,2,2,1
eastwood,24 Longview street EASTWOOD NSW 2122,620,3,1,1
eastwood,31 Banksia Street EASTWOOD NSW 2122,610,3,1,2
eastwood,1/1 Valley Road EASTWOOD NSW 2122,600,3,1,1
eastwood,14 Irene Crescent EASTWOOD NSW 2122,555,2,1,1
eastwood,5 Richards Avenue EASTWOOD NSW 2122,550,3,1,
eastwood,15 May Street EASTWOOD NSW 2122,520,3,1,1
eastwood,2/24 First Avenue EASTWOOD NSW 2122,,2,1,1
eastwood,5/596 Blaxland Road EASTWOOD NSW 2122,470,2,1,1
eastwood,12/11 Ball Avenue EASTWOOD NSW 2122,460,2,1,1
eastwood,6/594 Blaxland Rd EASTWOOD NSW 2122,460,2,1,1
eastwood,15/26 East  Parade EASTWOOD NSW 2122,,2,1,1
eastwood,9/41 Doomben Avenue EASTWOOD NSW 2122,440,2,1,1
eastwood,13/21 Doomben Avenue EASTWOOD NSW 2122,440,2,1,1
eastwood,5/38 Ethel Street EASTWOOD NSW 2122,435,2,1,1
eastwood,548 Blaxland Road EASTWOOD NSW 2122,430,3,1,
eastwood,6/28 Ethel Street EASTWOOD NSW 2122,430,2,1,1
eastwood,12/27 Doomben Avenue EASTWOOD NSW 2122,400,2,1,1
eastwood,9/594 Blaxland Rd EASTWOOD NSW 2122,340,1,1,1
eastwood,Balaclava Rd EASTWOOD NSW 2122,340,1,1,1
eastwood,38 Rowe St. EASTWOOD NSW 2122,250,1,1,
eastwood,5/11 Ball Avenue EASTWOOD NSW 2122,440,2,1,
eastwood,Villa A/77-79 Terry Road EASTWOOD NSW 2122,595,3,2,2
eastwood,9/93 Vimiera Road EASTWOOD NSW 2122,550,3,2,1
eastwood,3/31-35 Ethel Street EASTWOOD NSW 2122,520,2,1,1
eastwood,1/16 First Avenue EASTWOOD NSW 2122,510,2,1,1
eastwood,2/56 Eastwood Avenue EASTWOOD NSW 2122,325,1,1,
campsie,53 Cowper Street CAMPSIE NSW 2194,495,2,1,
campsie,538 Canterbury  Road CAMPSIE NSW 2194,550,2,2,1
campsie,301/13A Third Avenue CAMPSIE NSW 2194,600,2,1,2
campsie,15/60-64 Second Avenue CAMPSIE NSW 2194,,2,1,1
campsie,1/21 Hill  St CAMPSIE NSW 2194,420,2,1,1
campsie,125 Ninth Ave CAMPSIE NSW 2194,750,3,2,1
campsie,112/363 Beamish St CAMPSIE NSW 2194,720,3,2,2
campsie,106/13-15 Anglo Road CAMPSIE NSW 2194,650,2,2,1
campsie,21/20 Anglo Road CAMPSIE NSW 2194,650,2,2,1
campsie,5 Park Street CAMPSIE NSW 2194,625,3,1,
campsie,503/37 Ninth Avenue CAMPSIE NSW 2194,620,2,2,1
campsie,14/45-47 Fifth Ave CAMPSIE NSW 2194,580,2,2,1
campsie,115/363 Beamish Street CAMPSIE NSW 2194,560,2,2,1
campsie,7/20-22 Anglo Road CAMPSIE NSW 2194,550,2,1,1
campsie,L2/3 Sunbeam Street CAMPSIE NSW 2194,540,2,2,1
campsie,L4/1 Victa Street CAMPSIE NSW 2194,530,2,1,1
campsie,18/8-16 Eighth Avenue CAMPSIE NSW 2194,500,2,1,1
campsie,1/14 Oswald St CAMPSIE NSW 2194,470,2,1,1
campsie,5/8-16 Eighth Ave CAMPSIE NSW 2194,440,1,1,1
campsie,5/57-59 Eighth Ave CAMPSIE NSW 2194,430,2,1,1
campsie,5/46 McKern St CAMPSIE NSW 2194,420,1,1,2
campsie,3/98 Clissold Parade CAMPSIE NSW 2194,400,2,1,1
campsie,3/47 Bexley  Rd CAMPSIE NSW 2194,360,2,1,1
campsie,2/5 Third Ave CAMPSIE NSW 2194,350,2,1,
campsie,2/56 Mckern Street CAMPSIE NSW 2194,,3,2,1
campsie,7/23 Campsie St CAMPSIE NSW 2194,410,2,1,1
campsie,47 - 51 Claremont Street CAMPSIE NSW 2194,,2,1,1
campsie,12B Narani Crescent CAMPSIE NSW 2194,1150,4,3,2
campsie,55 Bexley Road CAMPSIE NSW 2194,900,4,3,1
campsie,18 Troy Street CAMPSIE NSW 2194,770,5,2,
campsie,125 Ninth Ave CAMPSIE NSW 2194,750,3,2,1
campsie,2/50 Mckern Street CAMPSIE NSW 2194,750,3,2,
campsie,3/18 Beamish Street CAMPSIE NSW 2194,720,4,2,2
campsie,2/8 Victa Street CAMPSIE NSW 2194,695,3,2,2
campsie,303/363 Beamish St CAMPSIE NSW 2194,680,3,2,1
campsie,12/20-22 Anglo Road CAMPSIE NSW 2194,650,2,2,1
campsie,22/20-22 Anglo road CAMPSIE NSW 2194,650,2,2,2
campsie,4/3 Oswald Street CAMPSIE NSW 2194,650,3,1,1
campsie,21/11-13 Ninth Avenue CAMPSIE NSW 2194,650,2,2,1
campsie,54 First Avenue CAMPSIE NSW 2194,605,3,1,1
campsie,103A/96-98 Beamish Street CAMPSIE NSW 2194,600,3,2,1
campsie,8/20-22 Anglo Road CAMPSIE NSW 2194,580,2,1,1
campsie,15/22 Anglo Road CAMPSIE NSW 2194,590,2,2,1
campsie,46/2-6 Messiter Street CAMPSIE NSW 2194,570,2,2,1
campsie,13/45-47 Fifth Ave CAMPSIE NSW 2194,570,2,2,1
campsie,31 Lincoln Street CAMPSIE NSW 2194,560,3,2,2
campsie,103/538-546 Canterbury Rd (Entrance from Elizabeth St) CAMPSIE NSW 2194,550,2,2,1
campsie,105/538-546 Canterbury Rd (Entrance from Elizabeth St) CAMPSIE NSW 2194,550,2,2,1
campsie,538-546 Canterbury Road CAMPSIE NSW 2194,550,2,1,1
campsie,301/538-546 Canterbury Rd (Entrance from Elizabeth St) CAMPSIE NSW 2194,550,2,2,1
campsie,403/538-546 Canterbury Rd (Entrance from Elizabeth St) CAMPSIE NSW 2194,550,2,2,1
campsie,108/538-546 Canterbury Rd (Entrance from Elizabeth St) CAMPSIE NSW 2194,550,2,2,1
campsie,502 Canterbury Rd CAMPSIE NSW 2194,,2,2,1
campsie,102/538-546 Canterbury Rd (Entrance from Elizabeth St) CAMPSIE NSW 2194,550,2,2,1
campsie,504D/5-11 Sixth Avenue CAMPSIE NSW 2194,550,2,2,1
campsie,538-546 Canterbury  Road CAMPSIE NSW 2194,550,2,2,1
campsie,34 Shelley Street CAMPSIE NSW 2194,550,4,1,2
campsie,402/538-546 Canterbury Rd (Entrance from Elizabeth St) CAMPSIE NSW 2194,550,2,2,1
campsie,503/538-546 Canterbury Rd (Entrance from Elizabeth St) CAMPSIE NSW 2194,550,2,2,1
campsie,605/538 Canterbury Road CAMPSIE NSW 2194,550,2,2,1
campsie,303A/94-98 Beamish Street CAMPSIE NSW 2194,550,3,1,1
campsie,112/8 Sunbeam Street CAMPSIE NSW 2194,540,2,2,1
campsie,1/18 Marlowe Street CAMPSIE NSW 2194,540,2,2,1
campsie,145B/62-74  Beamish St CAMPSIE NSW 2194,530,2,2,2
campsie,Ground/8 Sunbeam Street CAMPSIE NSW 2194,530,2,2,1
campsie,6/585-589 Canterbury Road CAMPSIE NSW 2194,530,2,2,1
campsie,518 Canterbury Rd CAMPSIE NSW 2194,520,2,2,1
campsie,42/8-16 Eighth Avenue CAMPSIE NSW 2194,500,2,1,1
campsie,8 Victa Street CAMPSIE NSW 2194,495,2,2,1
campsie,2/15-19 Fifth Avenue CAMPSIE NSW 2194,490,2,1,2
campsie,4/333-335 Canterbury Rd CAMPSIE NSW 2194,480,2,2,1
campsie,7/2-4 London Street CAMPSIE NSW 2194,470,1,1,1
campsie,6/12-16 Seventh Avenue CAMPSIE NSW 2194,470,2,1,1
campsie,G03/2 Mackinder Street CAMPSIE NSW 2194,450,1,1,1
campsie,1/54 Park Street CAMPSIE NSW 2194,450,2,1,1
campsie,5/7 Mckern Street CAMPSIE NSW 2194,450,2,1,1
campsie,2/70 Duke Street CAMPSIE NSW 2194,450,2,1,1
campsie,406/4 Mackinder Street CAMPSIE NSW 2194,450,1,1,1
campsie,4/16 Oswald Street CAMPSIE NSW 2194,440,2,1,1
campsie,19/502-518 Canterbury Road CAMPSIE NSW 2194,440,1,1,2
campsie,1/7 North Parade CAMPSIE NSW 2194,420,2,1,1
campsie,4/41 Fletcher Street CAMPSIE NSW 2194,420,2,1,1
campsie,7/28 Mckern Street CAMPSIE NSW 2194,420,2,1,1
campsie,5/27 Third Avenue CAMPSIE NSW 2194,410,2,1,1
campsie,9/47 Loftus St CAMPSIE NSW 2194,400,2,1,1
campsie,7/60-64 Second Avenue CAMPSIE NSW 2194,,2,1,2
campsie,3/41 South Pde CAMPSIE NSW 2194,400,2,1,1
campsie,1/39 Bexley rd CAMPSIE NSW 2194,390,2,1,1
campsie,5/138 Ninth Avenue CAMPSIE NSW 2194,380,2,1,1
campsie,6/10 Stanley Street CAMPSIE NSW 2194,380,2,1,1
campsie,3/1 PERRY STREET CAMPSIE NSW 2194,380,2,1,1
campsie,6/532-536 Canterbury Rd CAMPSIE NSW 2194,380,1,1,1
campsie,2/43 Claremont St CAMPSIE NSW 2194,380,2,1,1
campsie,6/6 Beaumont Street CAMPSIE NSW 2194,375,2,1,1
campsie,3/49 Beaumont Street CAMPSIE NSW 2194,360,2,1,1
campsie,10/39 Fourth Avenue CAMPSIE NSW 2194,350,1,1,1
campsie,5/118 Evaline St CAMPSIE NSW 2194,340,1,1,
campsie,8/1 Perry St CAMPSIE NSW 2194,340,1,1,1
campsie,8/142 Brighton Ave CAMPSIE NSW 2194,335,1,1,1
campsie,2/118 Evaline Street CAMPSIE NSW 2194,330,1,1,
campsie,2/12 Fourth Avenue CAMPSIE NSW 2194,320,1,1,1
campsie,6/18 Eighth Avenue CAMPSIE NSW 2194,320,1,1,1
campsie,2/471 Canterbury Road CAMPSIE NSW 2194,300,1,1,
campsie,351 Beamish Street CAMPSIE NSW 2194,300,1,1,
campsie,38 Clissold Parade CAMPSIE NSW 2194,140,,,
campsie,2/55 Gould Street CAMPSIE NSW 2194,530,3,1,1
campsie,47 Beaumont St CAMPSIE NSW 2194,435,2,1,1
campsie,CAMPSIE NSW 2194,600,2,2,1
campsie,24/502-518 Canterbury Road CAMPSIE NSW 2194,,2,2,1
campsie,303/538-546 Canterbury Rd (Entrance from Elizabeth St) CAMPSIE NSW 2194,550,2,2,1
campsie,408/538-546 Canterbury Rd (Entrance from Elizabeth St) CAMPSIE NSW 2194,550,2,2,1
campsie,1/51 Beaumont St CAMPSIE NSW 2194,,2,1,
ultimo,P803/287 Pyrmont Street ULTIMO NSW 2007,685,1,1,1
ultimo,706/78 Mountain Street ULTIMO NSW 2007,595,1,1,1
ultimo,70 Mountain Street ULTIMO NSW 2007,580,1,1,
ultimo,349-355 Bulwara Road ULTIMO NSW 2007,,1,1,
ultimo,349 Bulwara Rd ULTIMO NSW 2007,580,1,1,
ultimo,71 Jones Street ULTIMO NSW 2007,650,1,1,1
ultimo,71 Jones Street ULTIMO NSW 2007,550,,1,
ultimo,9xx/62 Mountain Street ULTIMO NSW 2007,700,1,1,1
ultimo,4/376 Jones Street ULTIMO NSW 2007,540,1,1,
ultimo,3 Quarry Lane ULTIMO NSW 2007,,2,1,1
ultimo,172/310 Wattle Street ULTIMO NSW 2007,900,2,2,1
ultimo,405/478-492 Wattle Street ULTIMO NSW 2007,880,2,1,1
ultimo,B7xx/444 Harris Street ULTIMO NSW 2007,830,2,2,1
ultimo,312/478-492 Wattle Street ULTIMO NSW 2007,675,1,1,1
ultimo,210/478 Wattle Street ULTIMO NSW 2007,650,1,1,
ultimo,212/478-492 Wattle Street ULTIMO NSW 2007,620,1,1,
ultimo,201/478-492 Wattle Street ULTIMO NSW 2007,620,1,1,
ultimo,9x/732 Harris Street ULTIMO NSW 2007,,1,1,
ultimo,B716/444 Harris  Street ULTIMO NSW 2007,,1,1,1
ultimo,2XX/2 Smail Street ULTIMO NSW 2007,,1,1,1
ultimo,288 Wattle Street ULTIMO NSW 2007,450,,1,
ultimo,18 Mary Ann Street ULTIMO NSW 2007,280,1,1,
ultimo,5x/558 Jones Street ULTIMO NSW 2007,600,1,1,1
ultimo,P301 287 Pyrmont Street ULTIMO NSW 2007,1490,3,2,1
ultimo,ULTIMO NSW 2007,800,1,1,
ultimo,108/347-359 Bulwara Rd ULTIMO NSW 2007,595,1,1,
ultimo,185-211 Broadway ULTIMO NSW 2007,350,1,1,
hurstville,A8.03/1 Jack Brabham Drive HURSTVILLE NSW 2220,490,1,1,1
hurstville,8/2 West Street HURSTVILLE NSW 2220,600,2,2,1
hurstville,10/52 Woniora Road HURSTVILLE NSW 2220,680,3,2,1
hurstville,3/22-24 Kairawa Street HURSTVILLE NSW 2220,,3,2,1
hurstville,BG02/458 Forest Road HURSTVILLE NSW 2220,550,2,2,1
hurstville,Level 3/74-80 Woniora Rd HURSTVILLE NSW 2220,520,2,1,1
hurstville,18/8-12 Bond Street HURSTVILLE NSW 2220,500,2,1,
hurstville,18 Vine Street HURSTVILLE NSW 2220,500,2,1,1
hurstville,313   Forest Road HURSTVILLE NSW 2220,430,1,1,1
hurstville,50 The Avenue HURSTVILLE NSW 2220,,3,2,1
hurstville,4/4 Romani Ave HURSTVILLE NSW 2220,520,2,2,
hurstville,114/10 Park Road HURSTVILLE NSW 2220,,7,1,2
hurstville,Suite 4/168 Forest Rd HURSTVILLE NSW 2220,1335,,,
hurstville,25 Taunton Rd HURSTVILLE NSW 2220,1250,6,4,2
hurstville,2/4-6 The Avenue HURSTVILLE NSW 2220,,2,1,2
hurstville,33 MacMahon St HURSTVILLE NSW 2220,,,,
hurstville,At/23-27 Macmahon St HURSTVILLE NSW 2220,800,3,2,
hurstville,10 Alma Street HURSTVILLE NSW 2220,785,4,1,
hurstville,At Dora Street HURSTVILLE NSW 2220,760,4,2,1
hurstville,7/4 St Georges  Parade HURSTVILLE NSW 2220,760,3,1,1
hurstville,98 The Avenue HURSTVILLE NSW 2220,750,3,2,1
hurstville,18 Low Street HURSTVILLE NSW 2220,720,3,2,2
hurstville,605/110 Queens Road HURSTVILLE NSW 2220,700,3,2,1
hurstville,82-84 woniora road HURSTVILLE NSW 2220,695,3,1,2
hurstville,HURSTVILLE NSW 2220,650,2,1,1
hurstville,84A Gloucester Road HURSTVILLE NSW 2220,650,3,2,1
hurstville,45 Forest Rd HURSTVILLE NSW 2220,,1,1,2
hurstville,214 Patrick Street HURSTVILLE NSW 2220,640,4,2,4
hurstville,14 & 16/4 St Georges  Parade HURSTVILLE NSW 2220,630,2,2,1
hurstville,44 Moore Street HURSTVILLE NSW 2220,620,3,1,1
hurstville,150A Gloucester Road HURSTVILLE NSW 2220,600,4,1,2
hurstville,3/23-25 Bellevue Parade HURSTVILLE NSW 2220,600,3,1,1
hurstville,17 Macmahon Street HURSTVILLE NSW 2220,600,2,2,1
hurstville,HURSTVILLE NSW 2220,590,3,1,3
hurstville,25 Park Rd HURSTVILLE NSW 2220,590,2,2,1
hurstville,81 Millett Street HURSTVILLE NSW 2220,580,3,1,3
hurstville,107 Donald Street HURSTVILLE NSW 2220,575,3,1,
hurstville,10/21-25 Wright Street HURSTVILLE NSW 2220,550,2,2,1
hurstville,14/68-72 Woniora Road HURSTVILLE NSW 2220,550,2,2,
hurstville,39-41 St. Georges Parade HURSTVILLE NSW 2220,540,3,1,1
hurstville,1/9 West St HURSTVILLE NSW 2220,540,2,2,1
hurstville,14/6-12 Carrington Ave HURSTVILLE NSW 2220,535,2,2,1
hurstville,C809/460 Forest Rd HURSTVILLE NSW 2220,520,1,1,1
hurstville,2/16 Patrick Street HURSTVILLE NSW 2220,520,2,1,2
hurstville,13/15-19 Treacy Street HURSTVILLE NSW 2220,,2,1,1
hurstville,4/89 Dora Street HURSTVILLE NSW 2220,510,2,2,1
hurstville,26/6-12 Carrington Ave HURSTVILLE NSW 2220,,2,2,1
hurstville,18/15-19 Treacy Street HURSTVILLE NSW 2220,,2,1,1
hurstville,Shop 9B/45 Forest Rd HURSTVILLE NSW 2220,495,,1,1
hurstville,1012/99 Forest Road HURSTVILLE NSW 2220,480,1,1,1
hurstville,4/3-5 Bond Street HURSTVILLE NSW 2220,470,2,1,1
hurstville,3/27 Bellevue Pde HURSTVILLE NSW 2220,460,2,1,1
hurstville,6/90 Woniora Rd HURSTVILLE NSW 2220,460,2,1,1
hurstville,18 & 19/4 St Georges  Parade HURSTVILLE NSW 2220,450,,1,
hurstville,Level 2/77 Queens Rd HURSTVILLE NSW 2220,450,2,1,1
hurstville,53/12-22 Dora Street HURSTVILLE NSW 2220,450,1,1,1
hurstville,8/89 Dora Street HURSTVILLE NSW 2220,440,2,1,1
hurstville,4/12-22 Dora Street HURSTVILLE NSW 2220,440,1,1,1
hurstville,85/564-576 Railway Parade HURSTVILLE NSW 2220,430,1,1,1
hurstville,65/12 Dora Street HURSTVILLE NSW 2220,420,1,1,1
hurstville,Hudson St HURSTVILLE NSW 2220,420,1,1,
hurstville,At Dora Street HURSTVILLE NSW 2220,400,2,1,
hurstville,6/58 Park Road HURSTVILLE NSW 2220,400,2,1,
hurstville,2/61 Kimberley Road HURSTVILLE NSW 2220,370,2,1,
hurstville,HURSTVILLE NSW 2220,355,1,1,1
hurstville,Hudson St HURSTVILLE NSW 2220,320,1,1,
hurstville,310 Forest Rd HURSTVILLE NSW 2220,320,1,1,
hurstville,68 Woniora Rd HURSTVILLE NSW 2220,580,2,2,1
hurstville,52/313 Forest Road HURSTVILLE NSW 2220,,2,2,1
hurstville,23 St Georges Parade HURSTVILLE NSW 2220,500,2,1,1
hurstville,D306/106 Queens Road HURSTVILLE NSW 2220,580,2,2,1
hurstville,HURSTVILLE NSW 2220,,2,2,2
hurstville,A103/18 Woodville St HURSTVILLE NSW 2220,470,1,1,1
hurstville,A02.01/18 Woodville St HURSTVILLE NSW 2220,470,1,1,1
mascot,158 King Street MASCOT NSW 2020,875,3,1,1
mascot,1005C/8 Bourke Street MASCOT NSW 2020,810,2,2,2
mascot,39/1 Bourke Street MASCOT NSW 2020,725,2,2,2
mascot,912B/8 Bourke St MASCOT NSW 2020,645,1,1,1
mascot,401/581-587 Gardeners Road MASCOT NSW 2020,895,3,2,2
mascot,2/53A  Johnson Street MASCOT NSW 2020,800,3,2,1
mascot,607/581-587 Gardeners Road MASCOT NSW 2020,770,2,2,2
mascot,436/31 Kent Road MASCOT NSW 2020,750,1,1,1
mascot,10 Hardie Street MASCOT NSW 2020,720,3,1,2
mascot,3-9 Church Ave MASCOT NSW 2020,650,1,1,1
mascot,407/581 Gardeners  Road MASCOT NSW 2020,600,1,1,1
mascot,213/581-587 Gardeners Road MASCOT NSW 2020,600,1,1,1
mascot,2/1203 Botany Lane MASCOT NSW 2020,600,2,1,
mascot,708/1 Church Avenue MASCOT NSW 2020,900,3,2,2
mascot,1271-1277 Botany Road MASCOT NSW 2020,700,2,1,1
mascot,197/635 Gardeners Road MASCOT NSW 2020,650,1,1,1
mascot,374/12 Church Street MASCOT NSW 2020,720,2,2,2
mascot,19/1265 BOTANY ROAD MASCOT NSW 2020,295,1,1,1
mascot,1 Jackson MASCOT NSW 2020,990,3,2,2
mascot,1 Gearin Alley MASCOT NSW 2020,780,2,2,1
mascot,121/22 Tunbridge Street MASCOT NSW 2020,590,2,1,1
mascot,2/131 King Street MASCOT NSW 2020,400,1,1,
mascot,1 Muller Lane MASCOT NSW 2020,690,2,1,1
mascot,108/581 Gardeners Road MASCOT NSW 2020,600,1,1,1
mascot,581-587 Gardeners Road MASCOT NSW 2020,1100,3,2,2
mascot,581-587 Gardeners Road MASCOT NSW 2020,995,3,2,2
