Suburb,Address,Price,Bedrooms,Bathrooms,Parkings
sydney,16 G/DARLING ONE Darling Drive SYDNEY NSW 2000,950000,1,1,
sydney,8G/1 Darling Drive SYDNEY NSW 2000,,1,1,
sydney,1507/591 George Street SYDNEY NSW 2000,809000,1,1,
sydney,569-581 George Street SYDNEY NSW 2000,742000,1,1,
sydney,710 - 718 George Street SYDNEY NSW 2000,738000,1,1,
sydney,44/365 KENT STREET SYDNEY NSW 2000,745000,1,1,
sydney,1205/252 Sussex Street SYDNEY NSW 2000,580000,1,1,
eastwood,62-64 Abuklea Road EASTWOOD NSW 2122,,7,3,3
eastwood,9 Longview Street EASTWOOD NSW 2122,2300000,5,3,2
eastwood,11A Corunna Road EASTWOOD NSW 2122,1895000,6,3,4
eastwood,4 Lansdowne Street EASTWOOD NSW 2122,,3,2,1
eastwood,1/112 Vimiera Road EASTWOOD NSW 2122,,3,2,2
eastwood,24 Wood Street EASTWOOD NSW 2122,1565000,4,2,2
eastwood,14 Bellamy Avenue EASTWOOD NSW 2122,4000000,4,4,2
eastwood,40 Birchgrove Cres EASTWOOD NSW 2122,,6,4,2
eastwood,15 Tarrants Avenue EASTWOOD NSW 2122,,5,3,2
eastwood,58 Rutledge Street EASTWOOD NSW 2122,1550000,3,2,2
eastwood,10/7 Sybil Street EASTWOOD NSW 2122,850000,2,2,1
eastwood,G05/3-5 Trelawney St EASTWOOD NSW 2122,750000,1,1,1
eastwood,13 Auld Avenue EASTWOOD NSW 2122,,4,1,1
eastwood,64 Eastwood Avenue EASTWOOD NSW 2122,1700000,4,1,2
eastwood,33 Birchgrove Crescent EASTWOOD NSW 2122,,4,2,2
eastwood,21 Johnston Road EASTWOOD NSW 2122,,3,1,1
eastwood,1a Railway Avenue EASTWOOD NSW 2122,,3,1,2
eastwood,19 Edgar Street EASTWOOD NSW 2122,,4,4,4
eastwood,3/637-639 Blaxland Road EASTWOOD NSW 2122,800000,2,1,1
eastwood,58A Eastwood Avenue EASTWOOD NSW 2122,1550000,3,1,1
eastwood,31 Wentworth Road EASTWOOD NSW 2122,2950000,5,4,2
eastwood,39F Midson Road EASTWOOD NSW 2122,,5,3,2
eastwood,15 Wentworth  Road EASTWOOD NSW 2122,,5,3,2
eastwood,23 Oakes Avenue EASTWOOD NSW 2122,2050000,5,3,2
eastwood,135 North Road EASTWOOD NSW 2122,,5,3,1
eastwood,24 Wishart  Street EASTWOOD NSW 2122,1988000,5,4,2
eastwood,81 Terry Road EASTWOOD NSW 2122,,3,1,1
eastwood,3 Cobac Avenue EASTWOOD NSW 2122,,3,1,1
eastwood,59 Avondale Way EASTWOOD NSW 2122,,4,3,2
eastwood,47 Irene Crescent EASTWOOD NSW 2122,1650000,3,1,4
eastwood,82A Tarrants Avenue EASTWOOD NSW 2122,1650000,5,3,2
eastwood,1/2 Warrawong Street EASTWOOD NSW 2122,,4,3,1
eastwood,8A Raimonde Road EASTWOOD NSW 2122,1550000,4,3,1
eastwood,13-19 Glen Street EASTWOOD NSW 2122,,3,2,2
eastwood,3/4 Warrawong Street EASTWOOD NSW 2122,,2,2,1
eastwood,13-19 Glen Street EASTWOOD NSW 2122,,2,2,1
eastwood,604/8 Avondale Way EASTWOOD NSW 2122,870000,2,2,2
eastwood,EASTWOOD NSW 2122,,2,2,1
eastwood,3-5 Trelawney Street EASTWOOD NSW 2122,,2,2,1
eastwood,9/93-95 Vimiera Road EASTWOOD NSW 2122,750000,3,2,1
eastwood,13-19 Glen Street EASTWOOD NSW 2122,,1,1,1
eastwood,4/55 Doomben Avenue EASTWOOD NSW 2122,,2,1,1
eastwood,25/608 Blaxland Road EASTWOOD NSW 2122,,2,1,1
eastwood,17/31 Ethel Street EASTWOOD NSW 2122,,2,1,1
eastwood,5/18-20 Doomben Avenue EASTWOOD NSW 2122,,2,1,1
eastwood,9/28-34 First  Avenue EASTWOOD NSW 2122,,2,1,2
campsie,53 Robertson Street CAMPSIE NSW 2194,,3,1,2
campsie,8/59-67 Second Ave CAMPSIE NSW 2194,640000,2,2,1
campsie,507/2 Mackinder Street CAMPSIE NSW 2194,,1,1,1
campsie,13A Robertson Street CAMPSIE NSW 2194,2250000,5,4,2
campsie,124  Ninth Avenue CAMPSIE NSW 2194,,4,1,2
campsie,22A & 22B Bexley Road CAMPSIE NSW 2194,,4,3,2
campsie,66 Lilian Lane CAMPSIE NSW 2194,,2,1,1
campsie,34 Second Avenue CAMPSIE NSW 2194,,3,2,2
campsie,309/52 Charlotte Street CAMPSIE NSW 2194,705000,2,2,1
campsie,4/6 Victa CAMPSIE NSW 2194,,2,2,1
campsie,6/2 Victa Street CAMPSIE NSW 2194,,2,2,1
campsie,4/31 Bexley Road CAMPSIE NSW 2194,549000,2,1,1
campsie,2/23 Second Avenue CAMPSIE NSW 2194,,2,1,1
campsie,16/40 Fourth Avenue CAMPSIE NSW 2194,,3,1,1
campsie,7/2-4 London Street CAMPSIE NSW 2194,,1,1,1
campsie,20 Loftus Street CAMPSIE NSW 2194,,2,1,2
campsie,44 Cross Street CAMPSIE NSW 2194,,4,1,3
campsie,89 Campsie Street CAMPSIE NSW 2194,,2,1,1
campsie,104/363 Beamish Street CAMPSIE NSW 2194,660000,2,2,1
campsie,109/6 Sunbeam Street CAMPSIE NSW 2194,500000,1,1,1
campsie,219/8 Sunbeam Street CAMPSIE NSW 2194,545000,1,1,1
campsie,9/29 Fourth Avenue CAMPSIE NSW 2194,565000,2,1,1
campsie,49-51 Loch St CAMPSIE NSW 2194,,7,2,2
campsie,52 Campsie Street CAMPSIE NSW 2194,,5,2,3
campsie,38 Second Avenue CAMPSIE NSW 2194,1000000,2,1,1
campsie,4/18 Victa Street CAMPSIE NSW 2194,675000,2,2,1
campsie,11/20-22 Anglo Road CAMPSIE NSW 2194,739000,2,2,1
campsie,5/26 North Pde CAMPSIE NSW 2194,675000,2,1,1
campsie,8/31 Unara St CAMPSIE NSW 2194,618800,2,1,1
campsie,42/8-16 Eigth Avenue CAMPSIE NSW 2194,,2,1,1
campsie,22/133 Brighton Avenue CAMPSIE NSW 2194,579000,1,1,1
campsie,5/7 Vicliffe Ave CAMPSIE NSW 2194,489000,2,1,
campsie,4 Viking St CAMPSIE NSW 2194,1480000,5,3,1
campsie,176-182 Brighton Avenue & 28-30 Shelley Street CAMPSIE NSW 2194,,16,8,
campsie,8 northcote street CAMPSIE NSW 2194,,12,8,8
campsie,502-518 Canterbury Rd CAMPSIE NSW 2194,,1,1,1
campsie,15 Eighth Avenue CAMPSIE NSW 2194,1950000,4,3,4
campsie,CAMPSIE NSW 2194,,3,2,1
campsie,527 CANTERBURY RD CAMPSIE NSW 2194,1400000,2,1,6
campsie,12 Messiter Street CAMPSIE NSW 2194,1235000,4,2,2
campsie,55 Bexley Road CAMPSIE NSW 2194,1200000,5,3,1
campsie,38. Marlowe Street CAMPSIE NSW 2194,1000000,3,1,3
campsie,43 Fourth Ave CAMPSIE NSW 2194,,3,1,3
campsie,CAMPSIE NSW 2194,,3,2,1
campsie,32 Loftus St CAMPSIE NSW 2194,860750,2,2,1
campsie,15-21 Ninth Ave CAMPSIE NSW 2194,799000,5,1,2
campsie,23/45 South Pde CAMPSIE NSW 2194,788000,2,2,2
campsie,202/32 Loftus St CAMPSIE NSW 2194,,2,2,1
campsie,12/30-34 Seventh CAMPSIE NSW 2194,775000,2,2,2
campsie,2/11 Seventh Avenue CAMPSIE NSW 2194,775000,2,1,1
campsie,8/86-88 Ninth Avenue CAMPSIE NSW 2194,775000,2,2,1
campsie,7/45 south pde CAMPSIE NSW 2194,,2,2,1
campsie,2/55-57 Vicliffe Ave CAMPSIE NSW 2194,750000,2,2,1
campsie,319 Beamish St CAMPSIE NSW 2194,749000,2,2,1
campsie,305B/1 Victa street CAMPSIE NSW 2194,,2,2,1
campsie,11/20-22 Anglo Road CAMPSIE NSW 2194,,2,2,1
campsie,49/2-6 messiter st CAMPSIE NSW 2194,720000,2,2,1
campsie,2-6 Messiter Street CAMPSIE NSW 2194,720000,2,2,2
campsie,8/55-57 Vicliffe Avenue CAMPSIE NSW 2194,748888,2,1,1
campsie,82 Beamish St CAMPSIE NSW 2194,,2,2,1
campsie,5/31-33 sixth ave CAMPSIE NSW 2194,719000,3,1,1
campsie,2-6 Messiter Street CAMPSIE NSW 2194,715000,2,1,1
campsie,25/2-6  Messiter CAMPSIE NSW 2194,715000,2,1,1
campsie,402/363-365 Beamish Street CAMPSIE NSW 2194,690000,2,2,1
campsie,80-82 Beamish Street CAMPSIE NSW 2194,,2,2,1
campsie,103/538-546 Canterbury Rd (Entrance from Elizabeth St) CAMPSIE NSW 2194,699950,2,2,1
campsie,104/52-54 Eighth Avenue CAMPSIE NSW 2194,,2,1,1
campsie,363 Beamish Street CAMPSIE NSW 2194,,2,2,1
campsie,106/363 Beamish St CAMPSIE NSW 2194,699950,2,2,2
campsie,203/52-54 Eighth Avenue CAMPSIE NSW 2194,,2,1,1
campsie,17/17-21 Campsie Street CAMPSIE NSW 2194,,2,2,1
campsie,532/62-74 Beamish Street CAMPSIE NSW 2194,699000,2,2,1
campsie,2/5-9 Gould Street CAMPSIE NSW 2194,695000,2,1,1
campsie,2-6 Messiter Street CAMPSIE NSW 2194,695000,2,2,1
campsie,409/3 Sunbeam Street CAMPSIE NSW 2194,689000,2,2,1
campsie,302/6 Sunbeam Street CAMPSIE NSW 2194,685000,2,2,2
campsie,3/12 Victa Street CAMPSIE NSW 2194,685000,2,2,1
campsie,15/518 Canterbury Road  CAMPSIE NSW 2194,675000,2,2,1
campsie,133 Brighton Ave CAMPSIE NSW 2194,,2,2,1
campsie,15/518 Canterbury Rd CAMPSIE NSW 2194,,2,2,1
campsie,103A/96-98 Beamish Street CAMPSIE NSW 2194,670000,3,2,1
campsie,D106/2 MacKinder Street CAMPSIE NSW 2194,668000,2,2,1
campsie,9/11 North Pde CAMPSIE NSW 2194,665000,2,1,1
campsie,508/538-546 Canterbury Rd (Entrance from Elizabeth St) CAMPSIE NSW 2194,,2,2,1
campsie,Lvl 3  410/64  Charlotte Street  CAMPSIE NSW 2194,659000,2,1,1
campsie,5/502-518 Canterbury Rd(Entrance from Troy Street) CAMPSIE NSW 2194,658000,2,2,1
campsie,CAMPSIE NSW 2194,650000,2,2,1
campsie,27/2-6  Messiter CAMPSIE NSW 2194,650000,1,1,1
campsie,404/64 Charlotte Street CAMPSIE NSW 2194,,2,2,1
campsie,7/56 Ninth ave CAMPSIE NSW 2194,650000,2,1,1
campsie,1/30 Mckern Street CAMPSIE NSW 2194,,2,1,1
campsie,204/70 Charlotte Street CAMPSIE NSW 2194,,1,1,1
campsie,3/93 campsie street CAMPSIE NSW 2194,650000,2,1,1
campsie,301/538-546 Canterbury Rd (Entrance from Elizabeth St) CAMPSIE NSW 2194,,2,2,1
campsie,58/502-518 Canterbury Rd (Entrance from Troy Street) CAMPSIE NSW 2194,645000,2,1,1
campsie,403/538-546 Canterbury Rd (Entrance from Elizabeth St) CAMPSIE NSW 2194,,2,2,1
campsie,9/44 Fourth Ave CAMPSIE NSW 2194,619000,2,1,1
campsie,1/23-25 Perry Street CAMPSIE NSW 2194,,2,1,1
campsie,2-6 Messiter Street CAMPSIE NSW 2194,595000,1,1,1
campsie,11/2-6 Messiter CAMPSIE NSW 2194,595000,1,1,1
campsie,10/20-22 Anglo Road CAMPSIE NSW 2194,,1,1,1
campsie,31/502-518 Canterbury Road CAMPSIE NSW 2194,570000,1,1,1
campsie,20-22 Anglo Road CAMPSIE NSW 2194,570000,1,,
campsie,4/20 Mckern Street CAMPSIE NSW 2194,569000,2,1,1
campsie,5/33 Bexley Road CAMPSIE NSW 2194,565000,2,1,1
campsie,2 - 6 Messiter Street CAMPSIE NSW 2194,565000,1,1,1
campsie,15/23-25 Campsie St CAMPSIE NSW 2194,,2,1,1
campsie,18/23 stanley street CAMPSIE NSW 2194,550000,2,1,1
campsie,7/76 Amy Street CAMPSIE NSW 2194,,2,1,1
campsie,15/81-83 First Avenue CAMPSIE NSW 2194,549000,2,1,1
campsie,208/6 Sunbeam Street CAMPSIE NSW 2194,535000,1,1,1
campsie,3/138 Ninth Avenue CAMPSIE NSW 2194,538000,2,1,1
campsie,2/70 Charlotte Street CAMPSIE NSW 2194,530000,1,1,1
campsie,103/364 Canterbury Rd Canterbury CAMPSIE NSW 2194,,1,1,1
campsie,5/74 Campsie St CAMPSIE NSW 2194,,2,1,1
campsie,1/29 Fourth Ave CAMPSIE NSW 2194,,2,1,1
campsie,4/24 VICTA ST CAMPSIE NSW 2194,510000,1,1,1
campsie,77-87 Fifth Avenue CAMPSIE NSW 2194,,2,2,1
campsie,38/2 Messiter st CAMPSIE NSW 2194,490000,,1,1
campsie,2-6 Messiter Street CAMPSIE NSW 2194,490000,,1,1
campsie,210/1 Victa Street CAMPSIE NSW 2194,,1,1,1
campsie,6/6 Fourth Avenue CAMPSIE NSW 2194,499000,2,1,1
campsie,8/13 Mckern st CAMPSIE NSW 2194,440000,1,1,1
campsie,12 Nicholas Avenue CAMPSIE NSW 2194,,3,1,3
campsie,CAMPSIE NSW 2194,,1,1,1
campsie,2 bedroom/37 Ninth Ave CAMPSIE NSW 2194,739000,2,2,1
campsie,CAMPSIE NSW 2194,,2,2,2
campsie,304 60 Charlotte Street CAMPSIE NSW 2194,720000,2,2,2
campsie,CAMPSIE NSW 2194,,2,2,1
campsie,CAMPSIE NSW 2194,,2,2,2
campsie,CAMPSIE NSW 2194,,2,1,1
campsie,CAMPSIE NSW 2194,,1,1,1
campsie,CAMPSIE NSW 2194,,1,1,1
campsie,CAMPSIE NSW 2194,,1,1,1
ultimo,1002/507 Wattle Street ULTIMO NSW 2007,,2,2,1
ultimo,24/35-53 McKee Street ULTIMO NSW 2007,830000,2,1,1
ultimo,B803/58 Mountain Street ULTIMO NSW 2007,720000,1,1,1
ultimo,112 Quarry Street ULTIMO NSW 2007,,4,4,1
ultimo,45 Ada Place ULTIMO NSW 2007,,3,2,1
ultimo,902/349-357 Bulwara Road ULTIMO NSW 2007,,2,2,1
ultimo,528/99 Jones Street ULTIMO NSW 2007,1050000,2,2,1
ultimo,4113/185-211 Broadway ULTIMO NSW 2007,255000,1,1,
ultimo,4001/185-211 Broadway ULTIMO NSW 2007,215000,1,1,
ultimo,503-507 Wattle Street ULTIMO NSW 2007,,2,2,1
ultimo,9.03/349 Bulwara Road ULTIMO NSW 2007,1762760,2,2,1
ultimo,451 Harris Street Street ULTIMO NSW 2007,1000000,3,2,1
ultimo,56/17 - 19 Macarthur Street ULTIMO NSW 2007,,3,2,2
ultimo,60/288 Wattle Street ULTIMO NSW 2007,,2,2,1
ultimo,503/233 Pyrmont Street ULTIMO NSW 2007,925000,2,2,1
ultimo,433/99 Jones Street ULTIMO NSW 2007,720000,1,1,
ultimo,620/16-20 Smail Street ULTIMO NSW 2007,675000,1,1,
ultimo,185-211 Broadway - ULTIMO NSW 2007,590000,1,1,
ultimo,856/243 Pyrmont Street ULTIMO NSW 2007,545000,1,1,
ultimo,3134/185-211 Broadway ULTIMO NSW 2007,375000,2,1,
ultimo,4102/185-211 Broadway ULTIMO NSW 2007,330000,1,1,
ultimo,2140/185-211 Broadway ULTIMO NSW 2007,323000,2,1,
ultimo,1085/185-211 Broadway ULTIMO NSW 2007,280000,1,1,
ultimo,1062/185-211 Broadway ULTIMO NSW 2007,280000,1,1,
ultimo,1092/185-211 Broadway ULTIMO NSW 2007,275000,1,1,
ultimo,2127/185-211 Broadway ULTIMO NSW 2007,275000,1,1,
ultimo,3129/185-211 Broadway ULTIMO NSW 2007,269000,1,1,
ultimo,1045/185-211 Broadway ULTIMO NSW 2007,255000,1,1,
ultimo,4084/185-211 Broadway ULTIMO NSW 2007,249950,1,1,
ultimo,2123/185-211 Broadway ULTIMO NSW 2007,245000,1,1,
ultimo,2025/185-211 Broadway ULTIMO NSW 2007,235000,1,1,
ultimo,2119/185-211 Broadway ULTIMO NSW 2007,235000,1,1,
ultimo,1049/185-211 Broadway ULTIMO NSW 2007,234950,1,1,
ultimo,1135/185-211 Broadway ULTIMO NSW 2007,229950,1,1,
ultimo,3052/185-211 Broadway ULTIMO NSW 2007,229950,1,1,
ultimo,1107/185-211 Broadway ULTIMO NSW 2007,229950,1,1,
ultimo,3009/185-211 Broadway ULTIMO NSW 2007,220000,1,1,
ultimo,4117/185-211 Broadway ULTIMO NSW 2007,219950,1,1,
ultimo,3048/185-211 Broadway ULTIMO NSW 2007,189500,,1,
ultimo,3022/185-211 Broadway ULTIMO NSW 2007,,,1,
ultimo,4051/185 Broadway ULTIMO NSW 2007,,1,1,
ultimo,50/61-65 Macarthur St ULTIMO NSW 2007,738000,1,1,1
ultimo,2067/185 Broadway ULTIMO NSW 2007,295000,1,1,
ultimo,1XX0/185 Bay Street ULTIMO NSW 2007,270000,1,1,
hurstville,11 Alma St HURSTVILLE NSW 2220,,6,3,2
hurstville,181 Dora Street HURSTVILLE NSW 2220,,4,3,2
hurstville,59 Smiths Avenue HURSTVILLE NSW 2220,,5,2,3
hurstville,1803/2 Jack Brabham Dr HURSTVILLE NSW 2220,830000,2,2,1
hurstville,6/8 Bond Street HURSTVILLE NSW 2220,,2,1,1
hurstville,42/313 Forest Road HURSTVILLE NSW 2220,,2,2,1
hurstville,179 Dora Street HURSTVILLE NSW 2220,1600000,4,3,1
hurstville,1603/2 Jack Brabham Drive HURSTVILLE NSW 2220,,2,2,1
hurstville,12A Thomas Street HURSTVILLE NSW 2220,,4,2,1
hurstville,98 Gloucester Road HURSTVILLE NSW 2220,,3,2,1
hurstville,2 Mabel Street HURSTVILLE NSW 2220,980000,2,1,
hurstville,407/23-31  Treacy street HURSTVILLE NSW 2220,,2,2,1
hurstville,34 Millett Street HURSTVILLE NSW 2220,,2,2,1
hurstville,8/15-17 St Georges Parade HURSTVILLE NSW 2220,,2,1,1
hurstville,3/54 The Avenue HURSTVILLE NSW 2220,,1,1,1
hurstville,3 Beatrice Street HURSTVILLE NSW 2220,1800000,5,4,4
hurstville,3/17 Queens Road HURSTVILLE NSW 2220,850000,3,1,2
hurstville,1/12 Woids Ave HURSTVILLE NSW 2220,,2,1,1
hurstville,14/7-9 Bellevue Parade HURSTVILLE NSW 2220,,1,1,1
hurstville,6/1-5A The Avenue HURSTVILLE NSW 2220,,3,2,1
hurstville,B106/1 JACK BRABHAM DRIVE HURSTVILLE NSW 2220,750000,2,2,1
hurstville,4-6 Maher St HURSTVILLE NSW 2220,,8,4,4
hurstville,8 Smiths Avenue HURSTVILLE NSW 2220,,7,6,2
hurstville,82  Hudson Street HURSTVILLE NSW 2220,,5,3,2
hurstville,27 Queens Road HURSTVILLE NSW 2220,,5,4,2
hurstville,84 Gloucester Road HURSTVILLE NSW 2220,,5,3,2
hurstville,20 Thomas Street HURSTVILLE NSW 2220,,5,3,2
hurstville,9A Mabel Street HURSTVILLE NSW 2220,,3,2,2
hurstville,58/313 Forest Road HURSTVILLE NSW 2220,,3,2,2
hurstville,605/321 Forest Rd HURSTVILLE NSW 2220,750000,2,2,1
hurstville,120/323 Forest Road HURSTVILLE NSW 2220,729000,3,2,1
hurstville,3/52 West Street HURSTVILLE NSW 2220,,2,2,1
hurstville,2/2-6 Bellevue Parade HURSTVILLE NSW 2220,,2,1,1
hurstville,176/323 Forest Road HURSTVILLE NSW 2220,,2,2,1
hurstville,169/323 Forest Road HURSTVILLE NSW 2220,,2,2,1
hurstville,180/323 Forest Road HURSTVILLE NSW 2220,,2,2,1
hurstville,102/380 Forest Road HURSTVILLE NSW 2220,590000,1,1,
hurstville,153/323 Forest Road HURSTVILLE NSW 2220,,1,1,1
hurstville,2/19 Gloucester Road HURSTVILLE NSW 2220,,2,1,1
hurstville,131 Carrington Avenue HURSTVILLE NSW 2220,,3,1,1
hurstville,23-31 Treacy Street HURSTVILLE NSW 2220,,2,2,1
hurstville,23/42 West Street HURSTVILLE NSW 2220,,2,2,1
hurstville,802/378 - 384 Forest Road HURSTVILLE NSW 2220,630000,1,1,1
hurstville,44/12-22 Dora Street HURSTVILLE NSW 2220,,2,2,1
hurstville,C 603/460  Forest Road ( enter from Pearl Street ) HURSTVILLE NSW 2220,,2,2,1
hurstville,82/323 Forest Road HURSTVILLE NSW 2220,650000,2,2,1
hurstville,A104/18 Woodville Street HURSTVILLE NSW 2220,619000,1,1,1
hurstville,45/6-12 Carrington Avenue HURSTVILLE NSW 2220,,2,2,1
hurstville,41 Woniora Road HURSTVILLE NSW 2220,,8,4,5
hurstville,100 Patrick street HURSTVILLE NSW 2220,,7,5,5
hurstville,60 Hodge Street HURSTVILLE NSW 2220,,6,4,2
hurstville,13 Warraba Street HURSTVILLE NSW 2220,2399000,5,5,2
hurstville,HURSTVILLE NSW 2220,2280000,6,4,2
hurstville,7 Lyle Avenue HURSTVILLE NSW 2220,,5,3,2
hurstville,HURSTVILLE NSW 2220,2050000,6,4,2
hurstville,2 Smiths Avenue HURSTVILLE NSW 2220,,4,3,4
hurstville,50 Queens Road HURSTVILLE NSW 2220,,5,1,2
hurstville,13 Wellington Road HURSTVILLE NSW 2220,,6,3,2
hurstville,2A SMITHS AVENUE HURSTVILLE NSW 2220,,4,2,2
hurstville,3a Wellington Road HURSTVILLE NSW 2220,,5,4,2
hurstville,HURSTVILLE NSW 2220,,7,5,2
hurstville,35 Donald Street HURSTVILLE NSW 2220,1798000,5,4,1
hurstville,HURSTVILLE NSW 2220,,7,5,2
hurstville,41 Queens Rd HURSTVILLE NSW 2220,,4,2,1
hurstville,HURSTVILLE NSW 2220,1649000,4,3,1
hurstville,28 Hillcrest Avenue HURSTVILLE NSW 2220,1575000,4,2,2
hurstville,3/100-102 Wright Street HURSTVILLE NSW 2220,,3,2,2
hurstville,4 Hurstville Road HURSTVILLE NSW 2220,,3,2,4
hurstville,9 Obriens Road HURSTVILLE NSW 2220,,4,2,1
hurstville,4 Hurstville Road HURSTVILLE NSW 2220,,3,2,4
hurstville,3/181 Forest Rd HURSTVILLE NSW 2220,,1,1,1
hurstville,49 MILLETT STREET HURSTVILLE NSW 2220,1490000,3,1,1
hurstville,22 Smiths Ave HURSTVILLE NSW 2220,,5,2,4
hurstville,5A Queens Road HURSTVILLE NSW 2220,,4,3,1
hurstville,34 Millett Street HURSTVILLE NSW 2220,,3,3,2
hurstville,116 Dora St HURSTVILLE NSW 2220,,3,1,1
hurstville,1B Barnards Avenue HURSTVILLE NSW 2220,,4,2,2
hurstville,5/34 Millett Street HURSTVILLE NSW 2220,,4,3,2
hurstville,712/23-31 Treacy Street HURSTVILLE NSW 2220,990000,2,2,1
hurstville,129/12-22 DORA STREET HURSTVILLE NSW 2220,985000,3,2,1
hurstville,1408/23-31 Treacy Street HURSTVILLE NSW 2220,975000,2,2,1
hurstville,1601/600 Railway Pde HURSTVILLE NSW 2220,,3,2,1
hurstville,7/1-5 Dalcassia Street HURSTVILLE NSW 2220,950000,3,2,2
hurstville,1301/23-31 Treacy Street HURSTVILLE NSW 2220,940000,2,2,1
hurstville,Suite 4  8-10 The Avenue HURSTVILLE NSW 2220,939000,1,,2
hurstville,1304/23-31 Treacy St HURSTVILLE NSW 2220,938000,2,2,1
hurstville,41/1 Alfred Street HURSTVILLE NSW 2220,,2,2,1
hurstville,Unit 38/1 Alfred St HURSTVILLE NSW 2220,925000,2,2,
hurstville,712/23-31 Treacy Street HURSTVILLE NSW 2220,,2,2,
hurstville,3A Kimberly Road HURSTVILLE NSW 2220,899000,2,1,1
hurstville,603/380 Forest Road HURSTVILLE NSW 2220,898000,2,2,1
hurstville,1302/23-31 Treacy Street HURSTVILLE NSW 2220,,2,2,1
hurstville,4/34 Millett Street HURSTVILLE NSW 2220,,3,2,1
hurstville,Unit 301/99 Forest Rd HURSTVILLE NSW 2220,,2,2,1
hurstville,34 Millett Street HURSTVILLE NSW 2220,,2,2,1
hurstville,203/380 Forest Road HURSTVILLE NSW 2220,888000,2,2,1
hurstville,378-384 Forest Rd HURSTVILLE NSW 2220,,2,2,1
hurstville,23-31 Treacy St HURSTVILLE NSW 2220,,2,2,1
hurstville,16/23-27 MacMahon St HURSTVILLE NSW 2220,870000,3,2,1
hurstville,303/378-384 Forest Road HURSTVILLE NSW 2220,870000,2,2,1
hurstville,906A/1 Jack Brabham Drive HURSTVILLE NSW 2220,849900,2,2,2
hurstville,68/17 MacMahon HURSTVILLE NSW 2220,,3,2,2
hurstville,503/23-31 Treacy Street HURSTVILLE NSW 2220,,2,2,1
hurstville,A503/1B Pearl St HURSTVILLE NSW 2220,800000,2,2,1
hurstville,2 West st HURSTVILLE NSW 2220,,2,2,1
hurstville,16/25 Park Road HURSTVILLE NSW 2220,,2,2,1
hurstville,1403/23-31 Treacy Street HURSTVILLE NSW 2220,,2,2,1
hurstville,510A/99 Forest Road HURSTVILLE NSW 2220,795000,2,2,1
hurstville,9/34-38 Empress Street HURSTVILLE NSW 2220,789000,3,1,1
hurstville,HURSTVILLE NSW 2220,785000,2,2,1
hurstville,HURSTVILLE NSW 2220,775000,2,1,1
hurstville,7 & 8/68-72 Woniora Road HURSTVILLE NSW 2220,769000,3,2,1
hurstville,42 West Street HURSTVILLE NSW 2220,760000,2,2,2
hurstville,21/438 Forest Rd HURSTVILLE NSW 2220,759000,2,2,1
hurstville,159/323 Forest Road HURSTVILLE NSW 2220,759000,3,2,1
hurstville,3/20 Millett St HURSTVILLE NSW 2220,,3,2,2
hurstville,  Contact Agent HURSTVILLE NSW 2220,,2,2,1
hurstville,1306/600 Railway Parade HURSTVILLE NSW 2220,,3,2,1
hurstville,HURSTVILLE NSW 2220,,2,2,1
hurstville,Bld A G09/1B Pearl Street HURSTVILLE NSW 2220,,2,2,1
hurstville,4/20-24 Dalcassia St HURSTVILLE NSW 2220,,,,
hurstville,A109/1B Pearl Street HURSTVILLE NSW 2220,730000,2,2,1
hurstville,52/30-32 Woniora Rd HURSTVILLE NSW 2220,,2,2,1
hurstville,18/8-12 Bond Street HURSTVILLE NSW 2220,,2,1,1
hurstville,6/17 WOIDS AVENUE HURSTVILLE NSW 2220,,2,2,1
hurstville,1/7-9 Dalcassia Street HURSTVILLE NSW 2220,,2,2,1
hurstville,6/1 Hillcrest Avenue HURSTVILLE NSW 2220,,2,2,1
hurstville,25/6 Carrington Avenue HURSTVILLE NSW 2220,690000,2,2,1
hurstville,8/12-22 Dora St HURSTVILLE NSW 2220,685000,2,2,1
hurstville,18/15 Bellevue Parade HURSTVILLE NSW 2220,,2,2,1
hurstville,18/39 West Street HURSTVILLE NSW 2220,,2,1,1
hurstville,16/11-13  Bellevue Parade HURSTVILLE NSW 2220,665000,2,1,1
hurstville,378 Forest Road HURSTVILLE NSW 2220,665000,1,1,1
hurstville,3/29-33 St Georges Parade HURSTVILLE NSW 2220,,2,1,1
hurstville,11/70 Park Road HURSTVILLE NSW 2220,650000,2,1,1
hurstville,378-384 Forest Rd HURSTVILLE NSW 2220,,1,1,1
hurstville,HURSTVILLE NSW 2220,640000,1,1,1
hurstville,22/11 Bellevue Parade HURSTVILLE NSW 2220,,2,1,1
hurstville,505/2 Jack Brabham Drive HURSTVILLE NSW 2220,,1,1,1
hurstville,1-5 Treacy Street HURSTVILLE NSW 2220,629000,1,1,1
hurstville,A1203/1 Pearl  Street HURSTVILLE NSW 2220,620000,1,1,1
hurstville,460 Forest Road HURSTVILLE NSW 2220,619000,1,1,1
hurstville,2/23 Gloucester Road HURSTVILLE NSW 2220,619000,2,1,2
hurstville,93 Forest Rd HURSTVILLE NSW 2220,,1,1,1
hurstville,HURSTVILLE NSW 2220,600000,1,1,2
hurstville,ALG01/1B Pearl Street HURSTVILLE NSW 2220,,1,1,1
hurstville,A613/1B Pearl Street HURSTVILLE NSW 2220,600000,1,1,1
